route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
8,000018,88____:049::8891702:8891009:2:2025:20171001,Bruges,11519,,332,,1
5,000011,88____:049::8861200:8863008:6:2035:20170820,Namur,11519,,333,,1
8,000018,88____:049::8891702:8891009:2:2125:20171001,Bruges,11520,,334,,1
5,000011,88____:049::8861200:8863008:6:2135:20170820,Namur,11520,,335,,1
13,000025,88____:049::8841004:8844503:11:130:20170814,Welkenraedt,11521,,336,,1
8,000018,88____:049::8891702:8891009:2:2225:20171001,Bruges,11521,,337,,1
5,000011,88____:049::8861200:8863008:6:2235:20170820,Namur,11521,,338,,1
8,000018,88____:049::8891702:8891009:2:2350:20171001,Bruges,11522,,339,,1
5,000011,88____:049::8861200:8863008:6:2335:20170820,Namur,11522,,340,,1
5,000011,88____:049::8863008:8861200:6:601:20170820,Gembloux,11526,,341,,1
8,000018,88____:049::8891009:8891702:2:748:20171001,Ostende,11527,,342,,1
5,000011,88____:049::8863008:8861200:6:701:20170820,Gembloux,11527,,343,,1
8,000018,88____:049::8891009:8891702:2:848:20171001,Ostende,11528,,344,,1
5,000011,88____:049::8863008:8861200:6:801:20170820,Gembloux,11528,,345,,1
8,000018,88____:049::8891009:8891702:2:948:20171001,Ostende,11529,,346,,1
5,000011,88____:049::8863008:8861200:6:901:20170820,Gembloux,11529,,347,,1
8,000018,88____:049::8891009:8891702:2:1048:20171001,Ostende,11530,,348,,1
5,000011,88____:049::8863008:8861200:6:1001:20170820,Gembloux,11530,,349,,1
8,000018,88____:049::8891009:8891702:2:1148:20171001,Ostende,11531,,350,,1
5,000011,88____:049::8863008:8861200:6:1101:20170820,Gembloux,11531,,351,,1
8,000018,88____:049::8891009:8891702:2:1248:20171001,Ostende,11532,,352,,1
5,000011,88____:049::8863008:8861200:6:1201:20170820,Gembloux,11532,,353,,1
8,000018,88____:049::8891009:8891702:2:1348:20171001,Ostende,11533,,354,,1
5,000011,88____:049::8863008:8861200:6:1301:20170820,Gembloux,11533,,355,,1
8,000018,88____:049::8891009:8891702:2:1448:20171001,Ostende,11534,,356,,1
5,000011,88____:049::8863008:8861200:6:1401:20170820,Gembloux,11534,,357,,1
8,000018,88____:049::8891009:8891702:2:1548:20171001,Ostende,11535,,358,,1
5,000011,88____:049::8863008:8861200:6:1501:20170820,Gembloux,11535,,359,,1
8,000018,88____:049::8891009:8891702:2:1648:20171001,Ostende,11536,,360,,1
5,000011,88____:049::8863008:8861200:6:1601:20170820,Gembloux,11536,,361,,1
8,000018,88____:049::8891009:8891702:2:1748:20171001,Ostende,11537,,362,,1
5,000011,88____:049::8863008:8861200:6:1701:20170820,Gembloux,11537,,363,,1
8,000018,88____:049::8891009:8891702:2:1848:20171001,Ostende,11538,,364,,1
5,000011,88____:049::8863008:8861200:6:1801:20170820,Gembloux,11538,,365,,1
8,000018,88____:049::8891009:8891702:2:1948:20171001,Ostende,11539,,366,,1
5,000011,88____:049::8863008:8861200:6:1901:20170820,Gembloux,11539,,367,,1
8,000018,88____:049::8891009:8891702:2:2048:20171001,Ostende,11540,,368,,1
5,000011,88____:049::8863008:8861200:6:2001:20170820,Gembloux,11540,,369,,1
8,000018,88____:049::8891009:8891702:2:2148:20171001,Ostende,11541,,370,,1
5,000011,88____:049::8863008:8861200:6:2101:20170820,Gembloux,11541,,371,,1
8,000018,88____:049::8891009:8891702:2:2248:20171001,Ostende,11542,,372,,1
5,000011,88____:049::8863008:8861200:6:2201:20170820,Gembloux,11542,,373,,1
8,000018,88____:049::8891009:8891702:2:2348:20171001,Ostende,11543,,374,,1
8,000026,88____:049::8891009:8891702:2:48:20171002,Ostende,11544,,375,,1
8,000027,88____:049::8891009:8891702:2:217:20171002,Ostende,11545,,376,,1
14,000028,88____:049::8874005:8874716:6:718:20170723,Auvelais,11555,,377,,1
14,000028,88____:049::8874005:8874716:6:918:20170723,Auvelais,11557,,378,,1
14,000028,88____:049::8874005:8874716:6:1118:20170723,Auvelais,11559,,379,,1
14,000028,88____:049::8874005:8874716:6:1318:20170723,Auvelais,11561,,380,,1
14,000028,88____:049::8874005:8874716:6:1518:20170723,Auvelais,11563,,381,,1
14,000028,88____:049::8874005:8874716:6:1718:20170723,Auvelais,11565,,382,,1
14,000028,88____:049::8874005:8874716:6:1918:20170723,Auvelais,11567,,383,,1
14,000028,88____:049::8874005:8874716:6:2118:20170723,Auvelais,11569,,384,,1
14,000028,88____:049::8874716:8874005:6:729:20170723,Chatelet,11578,,385,,1
14,000028,88____:049::8874716:8874005:6:929:20170723,Chatelet,11580,,386,,1
14,000028,88____:049::8874716:8874005:6:1129:20170723,Chatelet,11582,,387,,1
14,000028,88____:049::8874716:8874005:6:1329:20170723,Chatelet,11584,,388,,1
14,000028,88____:049::8874716:8874005:6:1529:20170723,Chatelet,11586,,389,,1
14,000028,88____:049::8874716:8874005:6:1729:20170723,Chatelet,11588,,390,,1
14,000028,88____:049::8874716:8874005:6:1929:20170723,Chatelet,11590,,391,,1
14,000028,88____:049::8874716:8874005:6:2129:20170723,Chatelet,11592,,392,,1
1,000029,88____:007::8841673:8200136:20:1734:20171209,Luxembourg (l),116,,393,,1
1,000029,82____:007::8200136:8200100:9:1842:20171209,Luxembourg (l),116,,393,,1
8,000018,88____:049::8891702:8891009:2:1209:20171001,Bruges,11600,,394,,1
8,000018,88____:049::8891702:8891009:2:1309:20171001,Bruges,11601,,395,,1
8,000018,88____:049::8891702:8891009:2:1409:20171001,Bruges,11602,,396,,1
8,000018,88____:049::8891702:8891009:2:1509:20171001,Bruges,11603,,397,,1
8,000018,88____:049::8891702:8891009:2:1609:20171001,Bruges,11604,,398,,1
8,000018,88____:049::8891702:8891009:2:1709:20171001,Bruges,11605,,399,,1
8,000018,88____:049::8891702:8891009:2:1809:20171001,Bruges,11606,,400,,1
8,000018,88____:049::8891702:8891009:2:1909:20171001,Bruges,11607,,401,,1
8,000018,88____:049::8891702:8891009:2:2009:20171001,Bruges,11608,,402,,1
8,000018,88____:049::8891702:8891009:2:2109:20171001,Bruges,11609,,403,,1
3,000008,88____:049::8831005:8831310:4:1825:20170814,Tongres,11615,,404,,1
3,000008,88____:049::8831005:8831310:4:1925:20170814,Tongres,11616,,405,,1
3,000008,88____:049::8831310:8831005:4:632:20170814,Hasselt,11628,,406,,1
3,000008,88____:049::8831310:8831005:4:732:20170814,Hasselt,11629,,407,,1
4,000030,88____:049::8863008:8861440:2:721:20170609,Rhisnes,11652,,408,,1
4,000030,88____:049::8861440:8863008:2:816:20170609,Namur,11653,,409,,1
4,000009,88____:049::8861440:8863008:2:822:20171208,Namur,11653,,410,,1
4,000009,88____:049::8861440:8863008:2:1753:20171208,Namur,11655,,411,,1
4,000009,88____:049::8861440:8863008:2:1853:20171208,Namur,11657,,412,,1
4,000010,88____:049::8861440:8863008:2:1849:20170825,Namur,11657,,413,,1
15,000031,88____:049::8864956:8864501:6:807:20171208,Ciney,11670,,414,,1
15,000032,88____:049::8864501:8864956:6:734:20170224,Sart-Bernard,11671,,415,,1
1,000033,82____:007::8200100:8849072:10:1632:20171209,Liers,117,,416,,1
1,000033,88____:007::8849072:8841673:19:1824:20171209,Liers,117,,416,,1
16,000034,88____:049::8896305:8896735:5:839:20171001,Poperinge,11705,,417,,1
16,000034,88____:049::8896305:8896735:5:939:20171001,Poperinge,11706,,418,,1
16,000034,88____:049::8896305:8896735:5:1039:20171001,Poperinge,11707,,419,,1
16,000034,88____:049::8896305:8896735:5:1139:20171001,Poperinge,11708,,420,,1
17,000035,88____:049::8872009:8875127:12:959:20170813,Couvin,11708,,421,,1
16,000034,88____:049::8896305:8896735:5:1239:20171001,Poperinge,11709,,422,,1
16,000034,88____:049::8896305:8896735:5:1339:20171001,Poperinge,11710,,423,,1
17,000019,88____:049::8875127:8872009:12:540:20170811,Charleroi-Sud,11710,,424,,1
17,000035,88____:049::8872009:8875127:12:1159:20170813,Couvin,11710,,425,,1
16,000034,88____:049::8896305:8896735:5:1439:20171001,Poperinge,11711,,426,,1
17,000019,88____:049::8875127:8872009:12:600:20170811,Charleroi-Sud,11711,,427,,1
16,000034,88____:049::8896305:8896735:5:1539:20171001,Poperinge,11712,,428,,1
17,000019,88____:049::8875127:8872009:12:654:20170811,Charleroi-Sud,11712,,429,,1
17,000035,88____:049::8872009:8875127:12:1359:20170813,Couvin,11712,,430,,1
16,000034,88____:049::8896305:8896735:5:1639:20171001,Poperinge,11713,,431,,1
17,000019,88____:049::8875127:8872009:12:711:20170811,Charleroi-Sud,11713,,432,,1
16,000034,88____:049::8896305:8896735:5:1739:20171001,Poperinge,11714,,433,,1
17,000019,88____:049::8875127:8872009:12:737:20170811,Charleroi-Sud,11714,,434,,1
17,000035,88____:049::8872009:8875127:12:1559:20170813,Couvin,11714,,435,,1
16,000034,88____:049::8896305:8896735:5:1839:20171001,Poperinge,11715,,436,,1
17,000019,88____:049::8875127:8872009:12:1735:20170811,Charleroi-Sud,11715,,437,,1
16,000034,88____:049::8896305:8896735:5:1939:20171001,Poperinge,11716,,438,,1
17,000019,88____:049::8872009:8875127:12:747:20170811,Couvin,11716,,439,,1
17,000035,88____:049::8872009:8875127:12:1759:20170813,Couvin,11716,,440,,1
16,000034,88____:049::8896305:8896735:5:2039:20171001,Poperinge,11717,,441,,1
17,000019,88____:049::8872009:8875127:12:1844:20170811,Couvin,11717,,442,,1
16,000034,88____:049::8896305:8896735:5:2139:20171001,Poperinge,11718,,443,,1
17,000019,88____:049::8872009:8875127:12:1927:20170811,Couvin,11718,,444,,1
17,000035,88____:049::8872009:8875127:12:1959:20170813,Couvin,11718,,445,,1
16,000034,88____:049::8896305:8896735:5:2239:20171001,Poperinge,11719,,446,,1
17,000019,88____:049::8872009:8875127:12:2034:20170811,Couvin,11719,,447,,1
16,000034,88____:049::8896305:8896735:5:2339:20171001,Poperinge,11720,,448,,1
17,000035,88____:049::8872009:8875127:12:2159:20170813,Couvin,11720,,449,,1
16,000034,88____:049::8896305:8896735:5:2439:20171001,Poperinge,11721,,450,,1
17,000035,88____:049::8872009:8875127:12:2359:20170813,Couvin,11722,,451,,1
16,000034,88____:049::8896735:8896305:5:527:20171001,Menin,11727,,452,,1
17,000035,88____:049::8875127:8872009:12:740:20170813,Charleroi-Sud,11727,,453,,1
16,000034,88____:049::8896735:8896305:5:627:20171001,Menin,11728,,454,,1
16,000034,88____:049::8896735:8896305:5:727:20171001,Menin,11729,,455,,1
17,000035,88____:049::8875127:8872009:12:940:20170813,Charleroi-Sud,11729,,456,,1
16,000034,88____:049::8896735:8896305:5:827:20171001,Menin,11730,,457,,1
16,000034,88____:049::8896735:8896305:5:927:20171001,Menin,11731,,458,,1
17,000035,88____:049::8875127:8872009:12:1140:20170813,Charleroi-Sud,11731,,459,,1
16,000034,88____:049::8896735:8896305:5:1027:20171001,Menin,11732,,460,,1
16,000034,88____:049::8896735:8896305:5:1127:20171001,Menin,11733,,461,,1
17,000035,88____:049::8875127:8872009:12:1340:20170813,Charleroi-Sud,11733,,462,,1
16,000034,88____:049::8896735:8896305:5:1227:20171001,Menin,11734,,463,,1
16,000034,88____:049::8896735:8896305:5:1327:20171001,Menin,11735,,464,,1
17,000035,88____:049::8875127:8872009:12:1540:20170813,Charleroi-Sud,11735,,465,,1
16,000034,88____:049::8896735:8896305:5:1427:20171001,Menin,11736,,466,,1
16,000034,88____:049::8896735:8896305:5:1527:20171001,Menin,11737,,467,,1
17,000035,88____:049::8875127:8872009:12:1740:20170813,Charleroi-Sud,11737,,468,,1
16,000034,88____:049::8896735:8896305:5:1627:20171001,Menin,11738,,469,,1
16,000034,88____:049::8896735:8896305:5:1727:20171001,Menin,11739,,470,,1
17,000035,88____:049::8875127:8872009:12:1940:20170813,Charleroi-Sud,11739,,471,,1
16,000034,88____:049::8896735:8896305:5:1827:20171001,Menin,11740,,472,,1
16,000034,88____:049::8896735:8896305:5:1927:20171001,Menin,11741,,473,,1
17,000035,88____:049::8875127:8872009:12:2140:20170813,Charleroi-Sud,11741,,474,,1
16,000034,88____:049::8896735:8896305:5:2027:20171001,Menin,11742,,475,,1
16,000034,88____:049::8896735:8896305:5:2127:20171001,Menin,11743,,476,,1
16,000034,88____:049::8896735:8896305:5:2227:20171001,Menin,11744,,477,,1
16,000034,88____:049::8896735:8896305:5:2327:20171001,Menin,11745,,478,,1
15,000013,88____:049::8864956:8864501:6:729:20170609,Ciney,11756,,479,,1
15,000013,88____:049::8864956:8864501:6:827:20170609,Ciney,11757,,480,,1
15,000013,88____:049::8864956:8864501:6:927:20170609,Ciney,11758,,481,,1
15,000013,88____:049::8864956:8864501:6:1027:20170609,Ciney,11759,,482,,1
15,000013,88____:049::8864956:8864501:6:1127:20170609,Ciney,11760,,483,,1
15,000013,88____:049::8864956:8864501:6:1227:20170609,Ciney,11761,,484,,1
15,000013,88____:049::8864956:8864501:6:1327:20170609,Ciney,11762,,485,,1
15,000013,88____:049::8864956:8864501:6:1427:20170609,Ciney,11763,,486,,1
15,000013,88____:049::8864956:8864501:6:1527:20170609,Ciney,11764,,487,,1
15,000013,88____:049::8864956:8864501:6:1627:20170609,Ciney,11765,,488,,1
15,000013,88____:049::8864956:8864501:6:1728:20170609,Ciney,11766,,489,,1
15,000013,88____:049::8864956:8864501:6:1832:20170609,Ciney,11767,,490,,1
15,000013,88____:049::8864956:8864501:6:1929:20170609,Ciney,11768,,491,,1
15,000013,88____:049::8864956:8864501:6:2027:20170609,Ciney,11769,,492,,1
15,000013,88____:049::8864956:8864501:6:2127:20170609,Ciney,11770,,493,,1
1,000029,88____:007::8841673:8200136:20:1934:20171209,Luxembourg (l),118,,494,,1
1,000029,82____:007::8200136:8200100:9:2042:20171209,Luxembourg (l),118,,494,,1
3,000036,88____:049::8831310:8831005:4:735:20170815,Hasselt,11801,,495,,1
3,000036,88____:049::8831310:8831005:4:835:20170815,Hasselt,11802,,496,,1
3,000008,88____:049::8831310:8831005:4:832:20170814,Hasselt,11802,,497,,1
18,000028,88____:049::8872009:8874716:8:701:20170723,Auvelais,11804,,498,,1
18,000028,88____:049::8872009:8874716:8:801:20170723,Auvelais,11805,,499,,1
18,000028,88____:049::8872009:8874716:8:901:20170723,Auvelais,11806,,500,,1
8,000018,88____:049::8891702:8891009:2:654:20171001,Bruges,11806,,501,,1
18,000028,88____:049::8872009:8874716:8:1001:20170723,Auvelais,11807,,502,,1
8,000018,88____:049::8891702:8891009:2:754:20171001,Bruges,11807,,503,,1
18,000028,88____:049::8872009:8874716:8:1101:20170723,Auvelais,11808,,504,,1
8,000018,88____:049::8891702:8891009:2:854:20171001,Bruges,11808,,505,,1
18,000028,88____:049::8872009:8874716:8:1201:20170723,Auvelais,11809,,506,,1
8,000018,88____:049::8891702:8891009:2:954:20171001,Bruges,11809,,507,,1
18,000028,88____:049::8872009:8874716:8:1301:20170723,Auvelais,11810,,508,,1
8,000018,88____:049::8891702:8891009:2:1054:20171001,Bruges,11810,,509,,1
18,000028,88____:049::8872009:8874716:8:1401:20170723,Auvelais,11811,,510,,1
8,000018,88____:049::8891702:8891009:2:1154:20171001,Bruges,11811,,511,,1
18,000028,88____:049::8872009:8874716:8:1501:20170723,Auvelais,11812,,512,,1
8,000018,88____:049::8891702:8891009:2:1254:20171001,Bruges,11812,,513,,1
18,000028,88____:049::8872009:8874716:8:1601:20170723,Auvelais,11813,,514,,1
8,000018,88____:049::8891702:8891009:2:1354:20171001,Bruges,11813,,515,,1
18,000028,88____:049::8872009:8874716:8:1701:20170723,Auvelais,11814,,516,,1
8,000018,88____:049::8891702:8891009:2:1454:20171001,Bruges,11814,,517,,1
18,000028,88____:049::8872009:8874716:8:1801:20170723,Auvelais,11815,,518,,1
8,000018,88____:049::8891702:8891009:2:1554:20171001,Bruges,11815,,519,,1
18,000028,88____:049::8872009:8874716:8:1901:20170723,Auvelais,11816,,520,,1
8,000018,88____:049::8891702:8891009:2:1654:20171001,Bruges,11816,,521,,1
18,000028,88____:049::8872009:8874716:8:2001:20170723,Auvelais,11817,,522,,1
8,000018,88____:049::8891702:8891009:2:1754:20171001,Bruges,11817,,523,,1
18,000028,88____:049::8872009:8874716:8:2101:20170723,Auvelais,11818,,524,,1
8,000018,88____:049::8891702:8891009:2:1854:20171001,Bruges,11818,,525,,1
18,000028,88____:049::8872009:8874716:8:2201:20170723,Auvelais,11819,,526,,1
8,000018,88____:049::8891702:8891009:2:1954:20171001,Bruges,11819,,527,,1
18,000028,88____:049::8872009:8874716:8:2301:20170723,Auvelais,11820,,528,,1
8,000018,88____:049::8891702:8891009:2:2054:20171001,Bruges,11820,,529,,1
18,000028,88____:049::8872009:8874716:8:2401:20170723,Auvelais,11821,,530,,1
8,000018,88____:049::8891702:8891009:2:2154:20171001,Bruges,11821,,531,,1
8,000018,88____:049::8891702:8891009:2:2254:20171001,Bruges,11822,,532,,1
8,000018,88____:049::8891009:8891702:2:719:20171001,Ostende,11826,,533,,1
18,000028,88____:049::8874716:8872009:8:656:20170723,Charleroi-Sud,11827,,534,,1
8,000018,88____:049::8891009:8891702:2:819:20171001,Ostende,11827,,535,,1
18,000028,88____:049::8874716:8872009:8:756:20170723,Charleroi-Sud,11828,,536,,1
8,000018,88____:049::8891009:8891702:2:919:20171001,Ostende,11828,,537,,1
18,000028,88____:049::8874716:8872009:8:856:20170723,Charleroi-Sud,11829,,538,,1
8,000018,88____:049::8891009:8891702:2:1019:20171001,Ostende,11829,,539,,1
18,000028,88____:049::8874716:8872009:8:956:20170723,Charleroi-Sud,11830,,540,,1
8,000018,88____:049::8891009:8891702:2:1119:20171001,Ostende,11830,,541,,1
18,000028,88____:049::8874716:8872009:8:1056:20170723,Charleroi-Sud,11831,,542,,1
8,000018,88____:049::8891009:8891702:2:1219:20171001,Ostende,11831,,543,,1
18,000028,88____:049::8874716:8872009:8:1156:20170723,Charleroi-Sud,11832,,544,,1
8,000018,88____:049::8891009:8891702:2:1319:20171001,Ostende,11832,,545,,1
18,000028,88____:049::8874716:8872009:8:1256:20170723,Charleroi-Sud,11833,,546,,1
8,000018,88____:049::8891009:8891702:2:1419:20171001,Ostende,11833,,547,,1
18,000028,88____:049::8874716:8872009:8:1356:20170723,Charleroi-Sud,11834,,548,,1
8,000018,88____:049::8891009:8891702:2:1519:20171001,Ostende,11834,,549,,1
18,000028,88____:049::8874716:8872009:8:1456:20170723,Charleroi-Sud,11835,,550,,1
8,000018,88____:049::8891009:8891702:2:1619:20171001,Ostende,11835,,551,,1
18,000028,88____:049::8874716:8872009:8:1556:20170723,Charleroi-Sud,11836,,552,,1
8,000018,88____:049::8891009:8891702:2:1719:20171001,Ostende,11836,,553,,1
18,000028,88____:049::8874716:8872009:8:1656:20170723,Charleroi-Sud,11837,,554,,1
8,000018,88____:049::8891009:8891702:2:1819:20171001,Ostende,11837,,555,,1
18,000028,88____:049::8874716:8872009:8:1756:20170723,Charleroi-Sud,11838,,556,,1
8,000018,88____:049::8891009:8891702:2:1919:20171001,Ostende,11838,,557,,1
18,000028,88____:049::8874716:8872009:8:1856:20170723,Charleroi-Sud,11839,,558,,1
8,000018,88____:049::8891009:8891702:2:2019:20171001,Ostende,11839,,559,,1
18,000028,88____:049::8874716:8872009:8:1956:20170723,Charleroi-Sud,11840,,560,,1
8,000018,88____:049::8891009:8891702:2:2119:20171001,Ostende,11840,,561,,1
18,000028,88____:049::8874716:8872009:8:2056:20170723,Charleroi-Sud,11841,,562,,1
8,000018,88____:049::8891009:8891702:2:2219:20171001,Ostende,11841,,563,,1
18,000028,88____:049::8874716:8872009:8:2156:20170723,Charleroi-Sud,11842,,564,,1
8,000018,88____:049::8891009:8891702:2:2319:20171001,Ostende,11842,,565,,1
18,000028,88____:049::8874716:8872009:8:2256:20170723,Charleroi-Sud,11843,,566,,1
18,000028,88____:049::8874716:8872009:8:2356:20170723,Charleroi-Sud,11844,,567,,1
3,000036,88____:049::8831005:8831310:4:2110:20170815,Tongres,11851,,568,,1
3,000037,88____:049::8831005:8831310:4:2210:20170815,Tongres,11852,,569,,1
19,000038,88____:049::8893401:8822004:7:853:20170910,Malines,11856,,570,,1
20,000039,88____:049::8821006:8833209:11:820:20170903,Aarschot,11856,,571,,1
19,000038,88____:049::8893401:8822004:7:953:20170910,Malines,11857,,572,,1
21,000018,88____:049::8892007:8895208:10:735:20171001,Zottegem,11857,,573,,1
22,000039,88____:049::8821600:8833209:7:920:20170903,Aarschot,11857,,574,,1
19,000038,88____:049::8893401:8822004:7:1053:20170910,Malines,11858,,575,,1
21,000018,88____:049::8892007:8895208:10:835:20171001,Zottegem,11858,,576,,1
22,000039,88____:049::8821600:8833209:7:1020:20170903,Aarschot,11858,,577,,1
19,000038,88____:049::8893401:8822004:7:1153:20170910,Malines,11859,,578,,1
21,000018,88____:049::8892007:8895208:10:935:20171001,Zottegem,11859,,579,,1
22,000039,88____:049::8821600:8833209:7:1120:20170903,Aarschot,11859,,580,,1
19,000038,88____:049::8893401:8822004:7:1253:20170910,Malines,11860,,581,,1
21,000018,88____:049::8892007:8895208:10:1035:20171001,Zottegem,11860,,582,,1
22,000039,88____:049::8821600:8833209:7:1220:20170903,Aarschot,11860,,583,,1
19,000038,88____:049::8893401:8822004:7:1353:20170910,Malines,11861,,584,,1
21,000018,88____:049::8892007:8895208:10:1135:20171001,Zottegem,11861,,585,,1
